Date,Time,Relative Time(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-Effective EWMA PeciMmio(Watts),Power-MSR Psys Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
18/08/2022,11:35:35:021,3262644,2093,78,15.267063,9.507670,0.383856,5.567825,15.459351,15.950883,31.871005,4.461332,1.016357,0.000000
18/08/2022,11:35:35:976,3263599,1421,81,15.267021,9.235386,0.374052,5.656490,15.265928,15.925368,31.918168,4.540419,1.035767,0.000000
18/08/2022,11:35:36:994,3264617,2412,81,15.260299,9.099990,0.362696,5.607245,15.069932,15.896192,31.522296,4.487616,1.014160,0.000000
18/08/2022,11:35:37:985,3265608,1976,77,15.200660,8.155568,0.347145,5.117240,13.619953,15.813434,29.434129,4.074172,0.812622,0.000000
18/08/2022,11:35:38:987,3266610,3446,83,15.250199,10.603903,0.403942,5.593903,16.601747,15.841335,33.269703,4.444307,1.017090,0.000000
18/08/2022,11:35:39:998,3267621,2032,83,15.244209,9.122839,0.369680,5.590475,15.082993,15.814197,31.503451,4.469272,0.936035,0.976562
18/08/2022,11:35:40:988,3268611,1837,82,15.249355,9.337292,0.402917,5.646507,15.386715,15.798762,32.137850,4.523551,1.054077,0.000000
18/08/2022,11:35:42:000,3269623,3153,83,15.258469,9.573457,0.386186,5.547479,15.507122,15.788451,31.805599,4.439184,1.035034,0.000000
18/08/2022,11:35:42:993,3270616,2141,76,15.250515,9.104009,0.345886,5.588298,15.038193,15.761334,31.477522,4.464148,1.070557,0.000000
18/08/2022,11:35:43:994,3271617,1608,80,15.258156,9.477229,0.390736,5.597778,15.465743,15.750851,31.975545,4.484303,1.011108,1.078125
18/08/2022,11:35:44:983,3272606,3294,75,15.242449,8.836013,0.431758,5.551029,14.818799,15.717497,31.270000,4.437213,1.024170,0.000000
