timestamp,Relative timestamp(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-MSR Psys Power(Watts),Power-Psys EWMA Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
161226486,6641250,1463,49,7.889214,3.827889,0.173561,5.513279,9.51473,25.065976,22.414935,4.447899,0.762939,0.0
161227479,6642243,2066,49,7.896311,2.44989,0.145813,5.492034,8.087737,23.124268,22.440269,4.4422,0.835205,0.0
161228492,6643256,1099,46,7.860969,1.446012,0.149306,5.306439,6.901757,21.253423,22.398093,4.271358,0.796387,0.0
161229492,6644256,1265,46,7.830867,1.154964,0.180814,5.692312,7.02809,22.807125,22.412877,4.632333,0.806519,0.0
161230489,6645253,1361,47,7.809215,1.386396,0.204306,5.633319,7.224021,23.374754,22.447195,4.582891,1.164917,0.0
161231487,6646251,1439,47,7.837618,2.996416,0.203797,5.406662,8.606875,23.765793,22.494194,4.352883,0.915527,0.0
161232481,6647245,1460,48,7.862426,2.789899,0.16496,5.578088,8.532947,23.884011,22.543731,4.505849,0.736084,0.0
161233490,6648254,1099,48,7.843487,1.83916,0.160079,5.329708,7.328947,21.996972,22.524321,4.296715,0.787964,0.0
161234487,6649251,1076,47,7.811095,1.268404,0.155406,5.518984,6.942794,21.903144,22.501959,4.464476,0.887573,0.0
161235501,6650265,1266,45,7.759915,1.259377,0.144798,4.972441,6.376616,19.647143,22.400205,3.967652,0.755493,0.0
161236483,6651247,1630,47,7.779903,2.760186,0.205497,5.346174,8.311857,23.153933,22.427501,4.30343,0.787964,0.0
161237500,6652264,1348,48,7.808913,3.035191,0.172144,5.401424,8.60876,23.634058,22.46973,4.347447,0.940308,0.0
161238481,6653245,1515,47,7.803971,2.127186,0.158308,5.387625,7.673119,22.38385,22.466605,4.334214,0.728882,0.0
161239497,6654261,1070,46,7.747915,1.193231,0.147118,4.865285,6.205635,19.077091,22.34773,3.891753,0.793091,0.0
161240496,6655260,1636,47,7.708395,1.519324,0.16236,4.976019,6.657703,20.023079,22.263461,3.973599,0.9021,0.0
161241493,6656257,1380,47,7.741425,3.083956,0.234732,5.315496,8.634183,23.63087,22.312248,4.269531,0.852661,0.0
161242489,6657253,1497,47,7.733724,2.070359,0.192166,5.262614,7.525139,21.981594,22.300475,4.233793,0.935059,0.0
161243502,6658266,1708,47,7.741991,2.259712,0.14992,5.556714,7.966345,23.088938,22.328521,4.483204,0.856934,0.0
161244500,6659264,1025,47,7.705523,1.547527,0.153821,5.034649,6.735996,20.293106,22.25481,4.02808,0.825073,0.0
161245497,6660261,1176,49,7.680078,2.052499,0.193656,4.743321,6.989476,19.799805,22.16757,3.776267,1.050171,0.0
161246494,6661258,1235,43,7.686814,2.301582,0.225653,5.342015,7.86925,22.624943,22.183856,4.292622,0.927856,0.0
161247490,6662254,1236,46,7.677336,1.921169,0.207593,5.291877,7.420638,21.885726,22.17324,4.25134,0.988525,0.0
161248499,6663263,1197,47,7.700451,2.796731,0.143659,5.385466,8.325856,23.267238,22.212233,4.339979,0.827393,0.0
161249487,6664251,1183,46,7.639523,1.219979,0.141993,4.651048,6.013019,18.216642,22.067821,3.681771,0.731567,0.0
161250503,6665267,1126,46,7.60321,1.584933,0.150978,4.872413,6.608325,19.69498,21.984263,3.895046,0.822876,0.0
161251502,6666266,1258,47,7.625067,2.717449,0.171609,5.317703,8.206761,22.900113,22.017397,4.269873,0.879028,0.929688
161252504,6667268,1732,46,7.638811,2.248728,0.154326,5.606454,8.009508,23.21403,22.060177,4.541687,0.863892,0.0
161253498,6668262,1497,46,7.644809,2.201351,0.164082,5.441153,7.806586,22.657018,22.081535,4.385516,0.856934,0.921875
161254499,6669263,1132,45,7.604945,1.362853,0.146619,5.014671,6.524143,19.852542,22.002247,4.004911,0.722534,0.0
161255499,6670263,1597,47,7.608966,2.448982,0.155918,5.112629,7.717529,21.678844,21.990708,4.103224,0.812988,0.0
161256495,6671259,798,47,7.669297,3.56516,0.213044,5.518346,9.296551,24.72137,22.088427,4.446795,0.768433,0.0
