Date,Time,Relative Time(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-MSR Psys Power(Watts),Power-Psys EWMA Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
16/08/2022,15:14:27:869,3162633,1488,72,15.320421,8.791497,0.559418,6.523642,15.874557,34.435938,32.490718,5.283101,0.993286,0.000000
16/08/2022,15:14:28:870,3163634,1571,71,15.308302,8.404907,0.535325,6.040507,14.980740,32.439636,32.488893,4.829163,0.983887,0.000000
16/08/2022,15:14:29:878,3164642,1756,78,15.301915,8.768127,0.503525,5.857994,15.129646,32.150024,32.476791,4.694092,1.026733,0.000000
16/08/2022,15:14:30:888,3165652,1526,75,15.289161,8.667658,0.475457,5.804873,14.947988,32.050958,32.461446,4.649560,0.921387,0.859375
16/08/2022,15:14:31:889,3166653,2240,80,15.328737,9.845533,0.536311,6.005581,16.387425,33.916855,32.513893,4.797339,0.891479,0.000000
16/08/2022,15:14:32:876,3167640,2190,78,15.276307,7.376848,0.559306,5.927476,13.863630,30.725049,32.449877,4.751910,0.961670,0.000000
16/08/2022,15:14:33:878,3168642,1443,76,15.254550,8.439919,0.505782,5.713373,14.659074,31.622024,32.420696,4.554571,1.050537,0.000000
16/08/2022,15:14:34:884,3169648,2150,79,15.310952,10.467712,0.497357,5.865588,16.830658,34.776943,32.505016,4.687037,1.041504,0.000000
16/08/2022,15:14:35:868,3170632,1848,72,15.237843,7.312072,0.503950,5.458061,13.274084,29.483746,32.396574,4.334103,0.960938,0.000000
16/08/2022,15:14:36:869,3171633,1909,77,15.298983,10.643230,0.488281,5.844318,16.975829,35.119939,32.492378,4.662095,0.996338,0.000000
16/08/2022,15:14:37:896,3172660,2450,73,15.311276,9.280090,0.524658,5.838440,15.643188,32.763611,32.502065,4.670105,1.012939,0.000000
16/08/2022,15:14:38:864,3173628,2100,72,15.273818,8.052781,0.505796,5.732436,14.291014,31.066360,32.449354,4.577102,0.990356,0.000000
16/08/2022,15:14:39:880,3174644,1561,79,15.299577,9.843891,0.517947,5.657839,16.019677,32.949643,32.466632,4.507576,0.922485,1.078125
16/08/2022,15:14:40:866,3175630,1492,78,15.304664,9.087630,0.557186,5.794976,15.439792,32.361729,32.462825,4.631403,0.886963,1.078125
16/08/2022,15:14:41:892,3176656,2681,0,15.290589,8.216533,0.518737,6.169689,14.904958,32.442352,32.462104,4.941805,1.039551,0.000000
16/08/2022,15:14:42:862,3177626,2321,70,15.182849,6.291613,0.541531,5.520027,12.353171,27.853723,32.293075,4.384012,1.233643,0.000000
16/08/2022,15:14:43:878,3178642,2018,76,15.285093,11.922305,0.506843,5.705088,18.134237,36.354867,32.433787,4.539065,0.970947,0.000000
16/08/2022,15:14:44:878,3179642,2052,78,15.252610,8.147232,0.513332,5.729315,14.389879,31.343055,32.394209,4.574873,0.997192,0.000000
16/08/2022,15:14:45:879,3180643,3378,0,15.298395,10.184021,0.525024,5.825562,16.534607,33.902161,32.448065,4.650330,1.006470,0.000000
16/08/2022,15:14:46:881,3181645,1835,79,15.297064,8.897095,0.534424,5.829590,15.261108,32.221008,32.439956,4.660583,0.992310,0.000000
16/08/2022,15:14:47:882,3182646,1911,76,15.256895,8.196132,0.492789,5.485672,14.174593,30.370533,32.365900,4.338004,0.942383,0.875000
16/08/2022,15:14:48:867,3183631,1685,75,15.289957,9.800258,0.547853,5.833583,16.181694,33.413730,32.403360,4.662574,0.961914,0.976562
16/08/2022,15:14:49:882,3184646,1999,70,15.185323,6.469541,0.520255,5.325798,12.315593,27.962901,32.247151,4.218614,1.173096,0.000000
16/08/2022,15:14:50:868,3185632,1544,77,15.246038,11.078962,0.501858,5.277739,16.858559,33.890251,32.306772,4.198089,0.753906,0.976562
16/08/2022,15:14:51:887,3186651,1350,75,15.270000,9.291782,0.506189,6.129231,15.927201,33.677836,32.355004,4.879838,0.849609,0.976562
16/08/2022,15:14:52:872,3187636,1907,80,15.290738,9.364913,0.492234,5.982703,15.839851,33.319511,32.390140,4.794072,0.951660,0.976562
16/08/2022,15:14:53:887,3188651,1973,76,15.268111,8.323398,0.515174,5.808936,14.647508,31.506918,32.359101,4.637803,0.991455,0.000000
16/08/2022,15:14:54:873,3189637,2613,80,15.275308,9.267492,0.554002,5.644971,15.466465,32.128762,32.350743,4.496837,1.017334,0.000000
16/08/2022,15:14:55:889,3190653,1859,80,15.268915,8.810812,0.508977,5.773802,15.093591,31.942765,32.336391,4.611717,1.026489,0.000000
